FrameTimeMillis,MemoryUsageBytes,Technique
5.9583,64344,CullingDebugWorld
5.0276,64984,CullingDebugWorld
5.0826,65464,CullingDebugWorld
4.8418,65944,CullingDebugWorld
6.1517,66424,CullingDebugWorld
4.8569,66904,CullingDebugWorld
5.5397,67384,CullingDebugWorld
5.5524,67864,CullingDebugWorld
5.2228,68344,CullingDebugWorld
4.6993,68728,CullingDebugWorld
6.1339,69208,CullingDebugWorld
4.7857,69688,CullingDebugWorld
5.2696,70168,CullingDebugWorld
5.7574,70648,CullingDebugWorld
5.2058,71128,CullingDebugWorld
5.5979,71608,CullingDebugWorld
6.2833,72088,CullingDebugWorld
5.4338,72568,CullingDebugWorld
5.0035,73048,CullingDebugWorld
5.1344,73528,CullingDebugWorld
4.9183,73784,CullingDebugWorld
5.576,74264,CullingDebugWorld
5.0588,74744,CullingDebugWorld
5.2045,75224,CullingDebugWorld
4.8411,75864,CullingDebugWorld
5.652,76344,CullingDebugWorld
5.3398,76824,CullingDebugWorld
6.0407,77464,CullingDebugWorld
6.1102,77944,CullingDebugWorld
5.1122,78424,CullingDebugWorld
4.901,78904,CullingDebugWorld
5.3675,79384,CullingDebugWorld
5.8561,79864,CullingDebugWorld
5.5189,80344,CullingDebugWorld
4.8911,80824,CullingDebugWorld
5.851,81208,CullingDebugWorld
6.8114,81688,CullingDebugWorld
5.8811,82168,CullingDebugWorld
6.943,82648,CullingDebugWorld
6.8441,83128,CullingDebugWorld
5.5302,83608,CullingDebugWorld
5.2417,84152,CullingDebugWorld
5.1803,84632,CullingDebugWorld
5.2605,85112,CullingDebugWorld
4.9774,85592,CullingDebugWorld
4.7512,85848,CullingDebugWorld
5.1219,86328,CullingDebugWorld
5.5073,86808,CullingDebugWorld
5.3291,87288,CullingDebugWorld
4.7406,108088,CullingDebugWorld
14.5062,332504,CullingDebugWorld
86.747,513960,CullingDebugWorld
21.4579,518752,CullingDebugWorld
13.0179,744920,CullingDebugWorld
80.5623,898608,CullingDebugWorld
17.1053,900456,CullingDebugWorld
8.4035,1126960,CullingDebugWorld
78.84299,1130544,CullingDebugWorld
8.5338,1132552,CullingDebugWorld
75.77689,1297656,CullingDebugWorld
12.3163,1300240,CullingDebugWorld
75.7205,1467096,CullingDebugWorld
12.5292,1469520,CullingDebugWorld
7.3187,1635576,CullingDebugWorld
11.3319,1638016,CullingDebugWorld
7.4572,1637160,CullingDebugWorld
