FrameTimeMillis,MemoryUsageBytes,MemoryDifferenceBytes,Technique,RepeatNumber
102.6768,2011160711,0,Naive_FlatArray,0
1170.94,2014529149,3368438,Naive_FlatArray,0
28.0103,2015242759,4082048,Naive_FlatArray,0
174.5993,2042585019,31424308,Naive_FlatArray,0
104.7837,2053608335,42447624,Naive_FlatArray,0
99.9883,2053027707,41866996,Naive_FlatArray,0
100.053,2061285603,50124892,Naive_FlatArray,0
100.2262,2061396590,50235879,Naive_FlatArray,0
102.9293,2068125271,56964560,Naive_FlatArray,0
100.3967,2061701619,50540908,Naive_FlatArray,0
98.0543,2061701047,50540336,Naive_FlatArray,0
94.5193,2061701035,50540324,Naive_FlatArray,0
99.3976,2061701023,50540312,Naive_FlatArray,0
95.534,2061701011,50540300,Naive_FlatArray,0
95.7726,2061700999,50540288,Naive_FlatArray,0
95.4347,2061700987,50540276,Naive_FlatArray,0
95.75121,2061700975,50540264,Naive_FlatArray,0
98.2207,2061700963,50540252,Naive_FlatArray,0
94.6948,2061700951,50540240,Naive_FlatArray,0
94.5181,2061700939,50540228,Naive_FlatArray,0
1616.865,2063070145,51909434,Naive_FlatArray,0
11.7029,2064068741,52908030,Naive_FlatArray,0
159.3041,2084871077,73710366,Naive_FlatArray,0
98.5695,2108441564,97280853,Naive_FlatArray,0
220.5099,2130248065,119087354,Naive_FlatArray,0
258.9957,2131222583,120061872,Naive_FlatArray,0
107.1445,2146749327,135588616,Naive_FlatArray,0
187.0653,2145344444,134183733,Naive_FlatArray,0
261.1005,2170281291,159120580,Naive_FlatArray,0
136.7717,2171506711,160346000,Naive_FlatArray,0
11.1173,2015915499,0,Culling_FlatArray,0
637.5727,2017187739,1272240,Culling_FlatArray,0
22.6231,2018766599,2851100,Culling_FlatArray,0
35.0821,2018500482,2584983,Culling_FlatArray,0
53.7542,2016905807,990308,Culling_FlatArray,0
50.3743,2016903719,988220,Culling_FlatArray,0
50.8875,2016903007,987508,Culling_FlatArray,0
20.0836,2016902411,986912,Culling_FlatArray,0
10.2804,2016902387,986888,Culling_FlatArray,0
10.2552,2016902767,987268,Culling_FlatArray,0
9.945601,2016902743,987244,Culling_FlatArray,0
10.3797,2016903779,988280,Culling_FlatArray,0
10.2764,2016903755,988256,Culling_FlatArray,0
10.2204,2016903755,988256,Culling_FlatArray,0
10.4444,2016903731,988232,Culling_FlatArray,0
1030.218,2018581627,2666128,Culling_FlatArray,0
43.014,2019872398,3956899,Culling_FlatArray,0
13.6045,2019394927,3479428,Culling_FlatArray,0
59.5066,2019754747,3839248,Culling_FlatArray,0
9.563701,125416723,0,Greedy_FlatArray,0
648.1651,126963366,1546643,Greedy_FlatArray,0
11.7206,127798868,2382145,Greedy_FlatArray,0
42.9373,128269713,2852990,Greedy_FlatArray,0
52.4199,127711748,2295025,Greedy_FlatArray,0
44.6378,128122820,2706097,Greedy_FlatArray,0
43.6898,127598723,2182000,Greedy_FlatArray,0
38.7445,128041049,2624326,Greedy_FlatArray,0
9.99,127541159,2124436,Greedy_FlatArray,0
10.3709,128013451,2596728,Greedy_FlatArray,0
10.1164,127512619,2095896,Greedy_FlatArray,0
11.4269,127955287,2538564,Greedy_FlatArray,0
9.2554,127482065,2065342,Greedy_FlatArray,0
9.0729,127953448,2536725,Greedy_FlatArray,0
13.7893,127452568,2035845,Greedy_FlatArray,0
4.9662,127923853,2507130,Greedy_FlatArray,0
12.0875,127451476,2034753,Greedy_FlatArray,0
11.1549,127893903,2477180,Greedy_FlatArray,0
13.9624,127424281,2007558,Greedy_FlatArray,0
12.0277,127869335,2452612,Greedy_FlatArray,0
12.6193,127368565,1951842,Greedy_FlatArray,0
9.469,127841285,2424562,Greedy_FlatArray,0
11.1073,127367792,1951069,Greedy_FlatArray,0
21.7851,127811718,2394995,Greedy_FlatArray,0
4.3099,127338997,1922274,Greedy_FlatArray,0
13.2277,127811596,2394873,Greedy_FlatArray,0
10.8842,127309488,1892765,Greedy_FlatArray,0
9.170199,127781989,2365266,Greedy_FlatArray,0
9.3938,126442410,1025687,Greedy_FlatArray,0
9.6277,126442234,1025511,Greedy_FlatArray,0
10.5349,126412434,995711,Greedy_FlatArray,0
12.7267,126412002,995279,Greedy_FlatArray,0
8.8358,125444291,27568,Greedy_FlatArray,0
11.066,125444115,27392,Greedy_FlatArray,0
10.6083,125444115,27392,Greedy_FlatArray,0
10.5326,125444091,27368,Greedy_FlatArray,0
9.716499,125443507,26784,Greedy_FlatArray,0
12.2362,125443483,26760,Greedy_FlatArray,0
10.5679,125443483,26760,Greedy_FlatArray,0
9.3017,125443459,26736,Greedy_FlatArray,0
9.4163,125443459,26736,Greedy_FlatArray,0
9.1806,125443435,26712,Greedy_FlatArray,0
9.4721,125443435,26712,Greedy_FlatArray,0
1239.428,127133206,1716483,Greedy_FlatArray,0
35.1715,127977935,2561212,Greedy_FlatArray,0
19.3669,128451905,3035182,Greedy_FlatArray,0
52.0269,127888273,2471550,Greedy_FlatArray,0
43.601,128307164,2890441,Greedy_FlatArray,0
44.5982,127774797,2358074,Greedy_FlatArray,0
34.2667,128219379,2802656,Greedy_FlatArray,0
10.4933,127744025,2327302,Greedy_FlatArray,0
10.7367,128217344,2800621,Greedy_FlatArray,0
9.361,127683858,2267135,Greedy_FlatArray,0
9.3897,128155455,2738732,Greedy_FlatArray,0
11.6865,127676254,2259531,Greedy_FlatArray,0
11.1271,128119049,2702326,Greedy_FlatArray,0
9.4285,127646824,2230101,Greedy_FlatArray,0
9.464601,128118927,2702204,Greedy_FlatArray,0
