FrameTimeMillis,MemoryUsageBytes,Technique
7.7537,6987152,CullingDebugWorld
5.5089,6987632,CullingDebugWorld
4.9673,6988112,CullingDebugWorld
5.6129,6989696,CullingDebugWorld
5.5333,6990176,CullingDebugWorld
6.2731,6990656,CullingDebugWorld
5.6008,6991296,CullingDebugWorld
7.062,6991776,CullingDebugWorld
6.8245,6992256,CullingDebugWorld
4.9205,6992752,CullingDebugWorld
5.5556,6993232,CullingDebugWorld
