FrameTimeMillis,MemoryUsageBytes,Technique,RepeatNumber
17.0009,251391555,Greedy_FlatArray,0
530.6113,252181679,Greedy_FlatArray,0
42.232,254888972,Greedy_FlatArray,0
61.9284,254380020,Greedy_FlatArray,0
66.4735,254810768,Greedy_FlatArray,0
67.0162,254266084,Greedy_FlatArray,0
66.6113,254659543,Greedy_FlatArray,0
22.1258,254212425,Greedy_FlatArray,0
26.1586,254633543,Greedy_FlatArray,0
16.8712,254201602,Greedy_FlatArray,0
16.3119,254611286,Greedy_FlatArray,0
16.6944,253810852,Greedy_FlatArray,0
16.3923,254289932,Greedy_FlatArray,0
17.0958,253810669,Greedy_FlatArray,0
16.2864,254284774,Greedy_FlatArray,0
16.7807,253817649,Greedy_FlatArray,0
16.5211,254277383,Greedy_FlatArray,0
16.9826,253816243,Greedy_FlatArray,0
16.234,254281986,Greedy_FlatArray,0
16.8405,253812449,Greedy_FlatArray,0
16.5825,254286426,Greedy_FlatArray,0
16.8476,251577515,Greedy_FlatArray,0
272.6969,252411685,Greedy_FlatArray,0
26.1915,254658228,Greedy_FlatArray,0
69.3143,255073755,Greedy_FlatArray,0
50.6926,254626495,Greedy_FlatArray,0
16.0383,255138873,Greedy_FlatArray,0
18.7411,254573222,Greedy_FlatArray,0
14.7425,255041505,Greedy_FlatArray,0
16.3972,254539569,Greedy_FlatArray,0
17.1934,255014366,Greedy_FlatArray,0
15.9004,254489375,Greedy_FlatArray,0
19.0874,254918294,Greedy_FlatArray,0
14.6127,254459571,Greedy_FlatArray,0
16.5456,254919393,Greedy_FlatArray,0
16.7922,254430347,Greedy_FlatArray,0
22.7354,254877488,Greedy_FlatArray,0
25.6399,254431132,Greedy_FlatArray,0
16.7057,252418683,Greedy_FlatArray,1
517.9206,253211625,Greedy_FlatArray,1
9.7073,255919623,Greedy_FlatArray,1
79.2326,255427554,Greedy_FlatArray,1
85.6636,255823597,Greedy_FlatArray,1
13.0098,255297127,Greedy_FlatArray,1
30.0241,255766406,Greedy_FlatArray,1
16.0974,255306454,Greedy_FlatArray,1
16.4455,255691247,Greedy_FlatArray,1
19.5529,255232551,Greedy_FlatArray,1
31.4706,255717717,Greedy_FlatArray,1
14.7033,255176384,Greedy_FlatArray,1
16.3421,255648257,Greedy_FlatArray,1
16.7433,255174398,Greedy_FlatArray,1
16.5355,255306475,Greedy_FlatArray,1
16.3042,254847156,Greedy_FlatArray,1
16.7179,255311278,Greedy_FlatArray,1
16.5912,254838772,Greedy_FlatArray,1
16.6344,255306332,Greedy_FlatArray,1
17.1268,254843628,Greedy_FlatArray,1
16.5979,255312287,Greedy_FlatArray,1
16.5424,254838302,Greedy_FlatArray,1
16.4189,255312401,Greedy_FlatArray,1
16.6249,254847134,Greedy_FlatArray,1
16.839,252604631,Greedy_FlatArray,1
277.4133,253441599,Greedy_FlatArray,1
14.3813,256149837,Greedy_FlatArray,1
76.671,255636488,Greedy_FlatArray,1
67.0186,256126337,Greedy_FlatArray,1
16.1214,255632274,Greedy_FlatArray,1
16.8366,256070890,Greedy_FlatArray,1
22.6062,255577539,Greedy_FlatArray,1
27.7719,256039928,Greedy_FlatArray,1
16.0923,255513557,Greedy_FlatArray,1
19.8348,255949368,Greedy_FlatArray,1
43.7792,255446943,Greedy_FlatArray,1
12.1473,255932802,Greedy_FlatArray,1
22.8667,255463687,Greedy_FlatArray,1
16.6071,255876741,Greedy_FlatArray,1
16.9611,252665875,Greedy_FlatArray,2
503.5316,253493261,Greedy_FlatArray,2
34.5318,256184686,Greedy_FlatArray,2
46.8388,255663268,Greedy_FlatArray,2
83.48769,256100576,Greedy_FlatArray,2
17.1038,255572613,Greedy_FlatArray,2
15.8452,256014853,Greedy_FlatArray,2
16.7397,255549411,Greedy_FlatArray,2
16.7045,256016716,Greedy_FlatArray,2
16.5549,255499755,Greedy_FlatArray,2
18.3152,255936877,Greedy_FlatArray,2
32.0042,255474322,Greedy_FlatArray,2
15.6422,255951076,Greedy_FlatArray,2
15.8642,255425982,Greedy_FlatArray,2
16.5094,253192517,Greedy_FlatArray,2
16.2696,255082277,Greedy_FlatArray,2
16.9605,255554538,Greedy_FlatArray,2
16.6329,255093094,Greedy_FlatArray,2
16.4509,255554209,Greedy_FlatArray,2
17.5403,255084273,Greedy_FlatArray,2
16.1463,255557197,Greedy_FlatArray,2
16.3651,255090077,Greedy_FlatArray,2
16.6999,255550704,Greedy_FlatArray,2
16.6307,255087985,Greedy_FlatArray,2
16.5714,253859904,Greedy_FlatArray,2
16.7762,252851683,Greedy_FlatArray,2
270.3069,253694215,Greedy_FlatArray,2
9.6322,255930279,Greedy_FlatArray,2
71.7294,256361402,Greedy_FlatArray,2
91.6268,255829573,Greedy_FlatArray,2
42.5682,256295936,Greedy_FlatArray,2
15.7786,255798115,Greedy_FlatArray,2
16.5681,256204262,Greedy_FlatArray,2
28.2033,255743270,Greedy_FlatArray,2
16.253,256178816,Greedy_FlatArray,2
20.8663,255685561,Greedy_FlatArray,2
16.8936,256157207,Greedy_FlatArray,2
16.5053,255712780,Greedy_FlatArray,2
