FrameTimeMillis,MemoryUsageBytes,Technique
51.608,598627256,NaiveDebugWorld
52.212,598627640,NaiveDebugWorld
51.1428,598628056,NaiveDebugWorld
50.9887,598628696,NaiveDebugWorld
52.4513,598629080,NaiveDebugWorld
50.4928,598629496,NaiveDebugWorld
50.9508,598630040,NaiveDebugWorld
51.8568,598630520,NaiveDebugWorld
50.924,598631096,NaiveDebugWorld
58.9921,598631480,NaiveDebugWorld
55.3555,598631896,NaiveDebugWorld
43.3997,598632536,NaiveDebugWorld
46.3986,598632920,NaiveDebugWorld
47.0024,598633336,NaiveDebugWorld
50.2538,598633976,NaiveDebugWorld
46.2329,598634360,NaiveDebugWorld
44.9549,598634776,NaiveDebugWorld
46.7401,598635416,NaiveDebugWorld
48.4352,598635800,NaiveDebugWorld
45.4594,598636216,NaiveDebugWorld
50.0568,598636856,NaiveDebugWorld
44.3633,598637240,NaiveDebugWorld
47.2514,598637656,NaiveDebugWorld
41.7634,598638296,NaiveDebugWorld
42.9298,598638680,NaiveDebugWorld
41.7475,598638936,NaiveDebugWorld
44.3291,598639736,NaiveDebugWorld
43.6874,598640120,NaiveDebugWorld
40.4133,598640376,NaiveDebugWorld
41.3184,598641176,NaiveDebugWorld
44.6285,598641560,NaiveDebugWorld
35.2906,598642040,NaiveDebugWorld
43.3476,598642456,NaiveDebugWorld
41.7503,598643096,NaiveDebugWorld
43.1796,598643480,NaiveDebugWorld
41.4183,598643736,NaiveDebugWorld
43.2595,598644536,NaiveDebugWorld
42.7691,598644920,NaiveDebugWorld
42.5478,598645176,NaiveDebugWorld
41.0309,598645976,NaiveDebugWorld
43.3407,598646360,NaiveDebugWorld
41.6397,598646840,NaiveDebugWorld
43.0066,598647256,NaiveDebugWorld
42.3733,598647896,NaiveDebugWorld
42.4097,598648280,NaiveDebugWorld
42.7676,598648536,NaiveDebugWorld
38.1143,598649336,NaiveDebugWorld
37.5949,598649720,NaiveDebugWorld
37.9147,598650200,NaiveDebugWorld
37.746,598650616,NaiveDebugWorld
38.5253,598651256,NaiveDebugWorld
37.1661,598651640,NaiveDebugWorld
38.4158,598651896,NaiveDebugWorld
39.2158,598652696,NaiveDebugWorld
37.9151,598653176,NaiveDebugWorld
37.3826,598653560,NaiveDebugWorld
43.9567,598653976,NaiveDebugWorld
33.3927,598654616,NaiveDebugWorld
38.6283,598655000,NaiveDebugWorld
30.4688,598655480,NaiveDebugWorld
32.5092,598655736,NaiveDebugWorld
29.6692,598656536,NaiveDebugWorld
29.8501,598657016,NaiveDebugWorld
31.644,598657400,NaiveDebugWorld
28.563,598657880,NaiveDebugWorld
27.7262,598658296,NaiveDebugWorld
30.4842,598658936,NaiveDebugWorld
29.2767,598659320,NaiveDebugWorld
34.0576,598659800,NaiveDebugWorld
27.5128,598660056,NaiveDebugWorld
25.0531,598660696,NaiveDebugWorld
29.5357,598661368,NaiveDebugWorld
29.2823,598661704,NaiveDebugWorld
29.551,673354192,NaiveDebugWorld
876.4659,675620688,NaiveDebugWorld
37.007,675644312,NaiveDebugWorld
16.6383,750371304,NaiveDebugWorld
502.3927,752630584,NaiveDebugWorld
28.8557,752639376,NaiveDebugWorld
12.6114,827369024,NaiveDebugWorld
506.776,829637168,NaiveDebugWorld
23.7591,830601264,NaiveDebugWorld
9.941799,862807792,NaiveDebugWorld
226.9665,863782944,NaiveDebugWorld
18.5618,863791096,NaiveDebugWorld
7.819601,896952880,NaiveDebugWorld
224.4019,897923960,NaiveDebugWorld
17.3004,897932208,NaiveDebugWorld
7.3365,897931352,NaiveDebugWorld
5.063,897931832,NaiveDebugWorld
205.2024,897926392,NaiveDebugWorld
84.9517,897928952,NaiveDebugWorld
51.7029,897933176,NaiveDebugWorld
52.2332,897933752,NaiveDebugWorld
51.191,897934136,NaiveDebugWorld
51.7772,897934392,NaiveDebugWorld
51.8825,897935192,NaiveDebugWorld
51.4234,897935576,NaiveDebugWorld
51.4809,897935992,NaiveDebugWorld
50.6692,897936632,NaiveDebugWorld
51.2093,897937016,NaiveDebugWorld
51.3165,897937432,NaiveDebugWorld
51.9057,897937976,NaiveDebugWorld
51.8446,897938232,NaiveDebugWorld
61.41,897939032,NaiveDebugWorld
51.4192,897939416,NaiveDebugWorld
51.476,897939832,NaiveDebugWorld
49.4437,897940472,NaiveDebugWorld
52.5915,897940856,NaiveDebugWorld
49.6368,897941272,NaiveDebugWorld
52.5736,897941816,NaiveDebugWorld
