FrameTimeMillis,MemoryUsageBytes,Technique
10.0672,6983624,CullingDebugWorld
7.4133,6985632,CullingDebugWorld
7.674,6987640,CullingDebugWorld
6.9922,6986928,CullingDebugWorld
6.0935,6987408,CullingDebugWorld
5.4076,6987888,CullingDebugWorld
5.3302,6989472,CullingDebugWorld
5.8249,6989952,CullingDebugWorld
5.4413,6990432,CullingDebugWorld
5.281,6990912,CullingDebugWorld
5.1539,6991552,CullingDebugWorld
6.0505,6992032,CullingDebugWorld
6.1373,6992512,CullingDebugWorld
6.3053,6993008,CullingDebugWorld
