FrameTimeMillis,MemoryUsageBytes,Technique,RepeatNumber
93.2525,2464,Greedy_FlatArray,0
97.212,937116,Greedy_FlatArray,0
98.7379,7280720,Greedy_FlatArray,0
97.8023,7276772,Greedy_FlatArray,0
196.7727,7338440,Greedy_FlatArray,0
14.0486,7254060,Greedy_FlatArray,0
83.9761,7275968,Greedy_FlatArray,0
100.3642,7282244,Greedy_FlatArray,0
91.5728,7276904,Greedy_FlatArray,0
97.8138,7283180,Greedy_FlatArray,0
97.5476,7283664,Greedy_FlatArray,0
99.2653,7278292,Greedy_FlatArray,0
96.9949,7289720,Greedy_FlatArray,0
98.9213,8245440,Greedy_FlatArray,0
90.4994,2464,Greedy_Octree,0
91.1934,185294,Greedy_Octree,0
93.1529,7280176,Greedy_Octree,0
183.2986,7300140,Greedy_Octree,0
12.7408,7327560,Greedy_Octree,0
80.3946,7332348,Greedy_Octree,0
92.4815,7254240,Greedy_Octree,0
95.1411,7276028,Greedy_Octree,0
92.4735,7282320,Greedy_Octree,0
90.6272,7276964,Greedy_Octree,0
93.4027,7283256,Greedy_Octree,0
90.9336,7283724,Greedy_Octree,0
92.0178,7283488,Greedy_Octree,0
92.5057,7578426,Greedy_Octree,0
96.7604,6160,Greedy_RLE,0
98.9763,526974,Greedy_RLE,0
96.6403,7676272,Greedy_RLE,0
194.9705,7703516,Greedy_RLE,0
11.4644,7730944,Greedy_RLE,0
89.3853,7734692,Greedy_RLE,0
98.13869,7735176,Greedy_RLE,0
99.6884,7673604,Greedy_RLE,0
97.61501,7679888,Greedy_RLE,0
96.1675,7674540,Greedy_RLE,0
99.2339,7680824,Greedy_RLE,0
96.4087,7681300,Greedy_RLE,0
100.1102,7688736,Greedy_RLE,0
96.4203,12653784,Greedy_RLE,0
