FrameTimeMillis,MemoryUsageBytes,MemoryDifferenceBytes,Technique,RepeatNumber
14.6897,252533171,0,Greedy_FlatArray,0
447.0169,253328581,795410,Greedy_FlatArray,0
13.0054,256032991,3499820,Greedy_FlatArray,0
68.5905,255534254,3001083,Greedy_FlatArray,0
70.1916,255950478,3417307,Greedy_FlatArray,0
58.3226,255412418,2879247,Greedy_FlatArray,0
15.9912,255878088,3344917,Greedy_FlatArray,0
17.5737,255414689,2881518,Greedy_FlatArray,0
18.3292,255808754,3275583,Greedy_FlatArray,0
19.5931,255363103,2829932,Greedy_FlatArray,0
15.7201,255859582,3326411,Greedy_FlatArray,0
17.3807,255326136,2792965,Greedy_FlatArray,0
15.8768,254062355,1529184,Greedy_FlatArray,0
16.8377,255293679,2760508,Greedy_FlatArray,0
20.0035,255422300,2889129,Greedy_FlatArray,0
15.8166,254952681,2419510,Greedy_FlatArray,0
16.4338,255424696,2891525,Greedy_FlatArray,0
16.9664,254951729,2418558,Greedy_FlatArray,0
16.8594,255421831,2888660,Greedy_FlatArray,0
15.9217,254961000,2427829,Greedy_FlatArray,0
17.3255,255419487,2886316,Greedy_FlatArray,0
15.3891,253920934,1387763,Greedy_FlatArray,0
16.057,255419611,2886440,Greedy_FlatArray,0
16.0922,254957708,2424537,Greedy_FlatArray,0
16.7073,252719599,186428,Greedy_FlatArray,0
248.9402,253558459,1025288,Greedy_FlatArray,0
12.5173,256262690,3729519,Greedy_FlatArray,0
68.4292,255758052,3224881,Greedy_FlatArray,0
70.3367,256287785,3754614,Greedy_FlatArray,0
59.1492,255666628,3133457,Greedy_FlatArray,0
54.214,256029324,3496153,Greedy_FlatArray,0
14.7212,255553544,3020373,Greedy_FlatArray,0
16.9204,256047363,3514192,Greedy_FlatArray,0
14.2666,253272475,0,Greedy_FlatArray,1
463.7573,254065469,792994,Greedy_FlatArray,1
12.7694,256770916,3498441,Greedy_FlatArray,1
68.408,256279602,3007127,Greedy_FlatArray,1
69.7513,256697566,3425091,Greedy_FlatArray,1
36.0114,256149219,2876744,Greedy_FlatArray,1
27.9693,256565349,3292874,Greedy_FlatArray,1
16.5381,256084500,2812025,Greedy_FlatArray,1
17.9304,256566019,3293544,Greedy_FlatArray,1
18.448,256138033,2865558,Greedy_FlatArray,1
19.3895,256491992,3219517,Greedy_FlatArray,1
15.4465,256026175,2753700,Greedy_FlatArray,1
17.5759,256492012,3219537,Greedy_FlatArray,1
18.9673,255688130,2415655,Greedy_FlatArray,1
16.0834,256169072,2896597,Greedy_FlatArray,1
16.2269,255696398,2423923,Greedy_FlatArray,1
17.1874,256160470,2887995,Greedy_FlatArray,1
16.6233,255701867,2429392,Greedy_FlatArray,1
16.6894,254463768,1191293,Greedy_FlatArray,1
15.7537,255692358,2419883,Greedy_FlatArray,1
16.4318,256161242,2888767,Greedy_FlatArray,1
15.8246,255689373,2416898,Greedy_FlatArray,1
16.0444,256163335,2890860,Greedy_FlatArray,1
16.2493,253458219,185744,Greedy_FlatArray,1
259.2297,254296975,1024500,Greedy_FlatArray,1
11.4256,256539452,3266977,Greedy_FlatArray,1
66.6393,256955146,3682671,Greedy_FlatArray,1
70.70589,256488377,3215902,Greedy_FlatArray,1
62.1645,256868793,3596318,Greedy_FlatArray,1
46.4806,256333111,3060636,Greedy_FlatArray,1
15.6481,256790125,3517650,Greedy_FlatArray,1
14.8156,256287732,3015257,Greedy_FlatArray,1
18.1684,256729144,3456669,Greedy_FlatArray,1
16.9942,256271221,2998746,Greedy_FlatArray,1
14.4526,252601127,0,Greedy_FlatArray,2
418.6143,253389367,788240,Greedy_FlatArray,2
12.6419,255629065,3027938,Greedy_FlatArray,2
65.9576,256061148,3460021,Greedy_FlatArray,2
70.981,255555093,2953966,Greedy_FlatArray,2
70.4289,255885074,3283947,Greedy_FlatArray,2
44.409,255436347,2835220,Greedy_FlatArray,2
14.75,255820491,3219364,Greedy_FlatArray,2
14.9574,255351324,2750197,Greedy_FlatArray,2
17.2535,255820676,3219549,Greedy_FlatArray,2
17.342,255025148,2424021,Greedy_FlatArray,2
16.6312,255498051,2896924,Greedy_FlatArray,2
15.8489,253992252,1391125,Greedy_FlatArray,2
18.191,255490823,2889696,Greedy_FlatArray,2
15.1984,255029374,2428247,Greedy_FlatArray,2
16.8923,253793766,1192639,Greedy_FlatArray,2
15.7459,255022013,2420886,Greedy_FlatArray,2
16.2382,255487235,2886108,Greedy_FlatArray,2
16.0165,255021445,2420318,Greedy_FlatArray,2
16.6365,255495941,2894814,Greedy_FlatArray,2
16.0795,252786379,185252,Greedy_FlatArray,2
273.3164,253621001,1019874,Greedy_FlatArray,2
11.6004,255862835,3261708,Greedy_FlatArray,2
68.6258,256265270,3664143,Greedy_FlatArray,2
70.5414,255827584,3226457,Greedy_FlatArray,2
22.151,256248736,3647609,Greedy_FlatArray,2
15.476,255774723,3173596,Greedy_FlatArray,2
16.8311,256219808,3618681,Greedy_FlatArray,2
16.1913,255749609,3148482,Greedy_FlatArray,2
16.4237,256155195,3554068,Greedy_FlatArray,2
15.9037,255696397,3095270,Greedy_FlatArray,2
21.2795,256127602,3526475,Greedy_FlatArray,2
11.9818,255662296,3061169,Greedy_FlatArray,2
16.0247,256084518,3483391,Greedy_FlatArray,2
16.2255,255638937,3037810,Greedy_FlatArray,2
20.5427,253411281,810154,Greedy_FlatArray,2
